Loan_ID,Age,Income,Employment_Length_Years,Home_Ownership,Loan_Intent,Loan_Amount,Interest_Rate,Loan_Status
12141,42,73367.0,7,MORTGAGE,DEBTCONSOLIDATION,8372.0,16.88,1
12142,57,114878.0,0,MORTGAGE,VENTURE,9105.0,18.86,0
12143,35,114481.0,4,MORTGAGE,DEBTCONSOLIDATION,29944.0,18.46,0
12144,55,111298.0,9,OWN,EDUCATION,21965.0,18.23,0
12145,48,65133.0,0,OWN,MEDICAL,21146.0,12.67,1
12146,27,62052.0,0,MORTGAGE,DEBTCONSOLIDATION,14229.0,10.54,0
12147,52,75475.0,1,RENT,EDUCATION,18956.0,12.01,0
12148,31,117666.0,1,MORTGAGE,MEDICAL,9705.0,15.16,0
12149,30,92656.0,14,RENT,DEBTCONSOLIDATION,15894.0,17.88,0
12150,29,39633.0,14,RENT,DEBTCONSOLIDATION,14280.0,8.4,1
12151,34,52304.0,8,MORTGAGE,DEBTCONSOLIDATION,2614.0,18.35,0
12152,33,81546.0,3,RENT,DEBTCONSOLIDATION,6050.0,16.91,0
12153,45,42008.0,2,RENT,PERSONAL,18709.0,19.2,1
12154,22,83291.0,10,RENT,DEBTCONSOLIDATION,17722.0,17.82,1
12155,55,62405.0,0,RENT,PERSONAL,22124.0,9.42,0
12156,27,71386.0,11,RENT,PERSONAL,17210.0,6.98,0
12157,41,55827.0,1,OWN,EDUCATION,18742.0,7.07,1
12158,38,68040.0,5,MORTGAGE,MEDICAL,5777.0,9.58,0
12159,23,95354.0,8,MORTGAGE,PERSONAL,7906.0,14.1,0
12160,62,113543.0,4,RENT,VENTURE,28947.0,16.76,1
12161,59,53157.0,3,MORTGAGE,PERSONAL,3721.0,18.09,0
12162,61,70315.0,12,OWN,VENTURE,19733.0,14.23,1
12163,31,70932.0,4,RENT,EDUCATION,22080.0,5.58,0
12164,59,56164.0,8,MORTGAGE,VENTURE,5896.0,8.11,0
12165,44,49414.0,11,MORTGAGE,EDUCATION,22644.0,6.9,0
12166,39,49327.0,12,MORTGAGE,EDUCATION,28172.0,10.59,0
12167,24,35946.0,6,RENT,EDUCATION,28203.0,12.52,1
12168,46,49693.0,7,OWN,VENTURE,8941.0,6.11,0
12169,58,62241.0,14,MORTGAGE,VENTURE,29078.0,10.38,0
12170,62,76258.0,3,OWN,EDUCATION,15464.0,8.01,0
12171,52,107255.0,10,MORTGAGE,EDUCATION,22192.0,14.56,1
12172,59,99757.0,7,OWN,MEDICAL,7246.0,12.0,0
12173,56,76203.0,5,MORTGAGE,EDUCATION,10384.0,12.43,0
12174,60,60081.0,4,RENT,DEBTCONSOLIDATION,29250.0,11.49,1
12175,57,96861.0,12,OWN,MEDICAL,22229.0,18.88,0
12176,53,46350.0,11,RENT,MEDICAL,20961.0,8.51,1
12177,56,76258.0,6,MORTGAGE,MEDICAL,17369.0,12.73,0
12178,23,91809.0,5,MORTGAGE,DEBTCONSOLIDATION,18475.0,15.8,1
12179,29,76258.0,2,RENT,MEDICAL,22618.0,13.3,0
12180,28,63369.0,4,MORTGAGE,MEDICAL,27056.0,18.51,1
12181,53,66728.0,8,RENT,VENTURE,24976.0,10.79,1
12182,26,52576.0,6,RENT,VENTURE,15644.0,11.99,0
12183,61,64001.0,11,RENT,EDUCATION,13108.0,6.74,0
12184,59,118384.0,3,RENT,EDUCATION,10128.0,14.03,1
12185,24,35390.0,6,RENT,PERSONAL,19459.0,9.53,0
12186,33,80436.0,4,RENT,DEBTCONSOLIDATION,20897.0,7.74,0
12187,22,46569.0,10,MORTGAGE,VENTURE,10168.0,13.12,1
12188,25,48029.0,12,MORTGAGE,EDUCATION,8861.0,12.95,0
12189,64,57490.0,14,MORTGAGE,DEBTCONSOLIDATION,10990.0,6.56,1
12190,47,80875.0,1,RENT,MEDICAL,15750.0,15.28,0
12191,52,40867.0,12,MORTGAGE,DEBTCONSOLIDATION,18988.0,14.23,1
12192,41,115820.0,5,MORTGAGE,VENTURE,4979.0,8.15,0
12193,28,44121.0,6,RENT,PERSONAL,25524.0,12.07,1
12194,58,36539.0,7,MORTGAGE,VENTURE,9065.0,15.58,1
12195,28,76258.0,5,RENT,EDUCATION,6916.0,12.91,1
12196,23,109229.0,7,OWN,EDUCATION,25184.0,11.04,1
12197,64,43921.0,6,OWN,DEBTCONSOLIDATION,2597.0,10.01,1
12198,23,85435.0,1,RENT,VENTURE,28108.0,14.05,1
12199,42,45310.0,13,MORTGAGE,EDUCATION,25704.0,18.65,0
12200,26,98965.0,5,RENT,MEDICAL,27089.0,14.9,0
12201,22,104922.0,8,RENT,MEDICAL,7622.0,6.55,0
12202,43,117839.0,11,MORTGAGE,PERSONAL,20261.0,11.95,0
12203,64,47242.0,5,MORTGAGE,DEBTCONSOLIDATION,14164.0,17.97,0
12204,22,43947.0,3,MORTGAGE,EDUCATION,3699.0,6.82,0
12205,58,106466.0,6,OWN,PERSONAL,27605.0,19.34,1
12206,37,96816.0,2,RENT,MEDICAL,24164.0,18.79,0
12207,55,83785.0,4,MORTGAGE,PERSONAL,19100.0,6.6,0
12208,54,35507.0,0,RENT,PERSONAL,15429.0,18.57,1
12209,43,101972.0,14,RENT,EDUCATION,15796.0,10.58,0
12210,50,62151.0,9,OWN,EDUCATION,6086.0,17.33,0
12211,28,46618.0,2,RENT,EDUCATION,2665.0,11.36,0
12212,42,109286.0,7,RENT,DEBTCONSOLIDATION,26230.0,11.67,0
12213,64,51122.0,8,RENT,PERSONAL,24995.0,14.38,0
12214,56,42354.0,8,RENT,PERSONAL,28784.0,16.34,1
12215,25,65979.0,14,RENT,DEBTCONSOLIDATION,16605.0,5.97,1
12216,33,114376.0,9,RENT,MEDICAL,19463.0,13.8,0
12217,49,87774.0,1,RENT,VENTURE,10419.0,8.11,0
12218,51,40037.0,3,MORTGAGE,MEDICAL,17184.0,10.34,0
12219,36,63633.0,4,MORTGAGE,DEBTCONSOLIDATION,26724.0,10.37,1
12220,62,59495.0,14,OWN,PERSONAL,3069.0,12.07,1
12221,50,99550.0,2,OWN,PERSONAL,7263.0,10.18,0
12222,36,116384.0,12,RENT,EDUCATION,18109.0,7.0,0
12223,32,71483.0,10,RENT,EDUCATION,9951.0,7.54,0
12224,37,108373.0,0,RENT,PERSONAL,14919.0,5.97,1
12225,36,69069.0,5,OWN,PERSONAL,3363.0,12.08,0
12226,32,76258.0,13,MORTGAGE,EDUCATION,6508.0,18.86,0
12227,28,106947.0,14,MORTGAGE,EDUCATION,3755.0,7.12,0
12228,40,74133.0,9,RENT,MEDICAL,2519.0,18.75,0
12229,23,35692.0,1,RENT,PERSONAL,23847.0,15.77,1
12230,36,63926.0,8,MORTGAGE,PERSONAL,13736.0,14.42,1
12231,50,108984.0,0,RENT,DEBTCONSOLIDATION,12514.0,14.53,0
12232,43,78390.0,10,MORTGAGE,MEDICAL,16688.0,17.07,0
12233,48,84593.0,8,OWN,VENTURE,9233.0,7.0,0
12234,60,110609.0,6,MORTGAGE,VENTURE,3102.0,12.57,0
12235,25,40209.0,10,MORTGAGE,VENTURE,2597.0,15.26,1
12236,40,41533.0,12,MORTGAGE,EDUCATION,15947.0,13.72,1
12237,60,76258.0,9,OWN,VENTURE,21657.0,17.16,1
12238,64,44927.0,1,OWN,DEBTCONSOLIDATION,14241.0,6.51,1
12239,21,112463.0,13,RENT,EDUCATION,7781.0,15.17,0
12240,50,59594.0,5,MORTGAGE,EDUCATION,12797.0,12.98,1
12241,41,109852.0,7,OWN,VENTURE,8256.0,10.81,0
12242,40,112713.0,14,RENT,EDUCATION,25642.0,10.26,1
12243,26,111382.0,1,RENT,MEDICAL,12380.0,14.19,1
12244,42,42933.0,14,RENT,MEDICAL,10780.0,17.97,0
12245,38,75696.0,4,OWN,VENTURE,8554.0,12.45,0
12246,28,100449.0,12,OWN,DEBTCONSOLIDATION,14664.0,17.05,1
12247,59,102616.0,11,RENT,EDUCATION,11599.0,11.13,1
12248,52,41089.0,10,RENT,PERSONAL,17511.0,6.93,0
12249,53,91548.0,5,MORTGAGE,VENTURE,26386.0,6.36,1
12250,36,61123.0,2,MORTGAGE,EDUCATION,6846.0,6.22,0
12251,32,42797.0,13,MORTGAGE,VENTURE,29966.0,10.82,1
12252,58,85013.0,11,RENT,VENTURE,28205.0,10.22,1
12253,54,43346.0,1,MORTGAGE,DEBTCONSOLIDATION,27570.0,15.55,1
12254,34,68672.0,14,OWN,PERSONAL,23182.0,15.9,0
12255,56,52653.0,10,RENT,EDUCATION,8605.0,6.21,1
12256,53,84556.0,5,RENT,VENTURE,12251.0,8.6,1
12257,43,61140.0,2,RENT,VENTURE,18043.0,9.34,0
12258,22,36184.0,1,RENT,EDUCATION,14764.0,13.17,0
12259,61,69493.0,14,MORTGAGE,VENTURE,4986.0,7.52,0
12260,41,79148.0,0,RENT,VENTURE,2400.0,7.38,0
12261,22,59846.0,13,RENT,VENTURE,21239.0,18.71,1
12262,47,57195.0,7,OWN,MEDICAL,12416.0,16.76,0
12263,29,40606.0,0,RENT,MEDICAL,5412.0,8.03,0
12264,21,38956.0,11,OWN,PERSONAL,18440.0,11.19,1
12265,31,51555.0,14,RENT,DEBTCONSOLIDATION,26406.0,10.48,0
12266,23,53690.0,4,MORTGAGE,EDUCATION,3875.0,16.57,1
12267,43,93502.0,10,RENT,DEBTCONSOLIDATION,22927.0,12.64,0
12268,46,83849.0,5,OWN,DEBTCONSOLIDATION,6298.0,7.29,0
12269,24,61347.0,10,MORTGAGE,MEDICAL,5768.0,15.85,0
12270,38,84056.0,11,MORTGAGE,PERSONAL,7752.0,11.06,0
12271,26,98851.0,0,MORTGAGE,DEBTCONSOLIDATION,23217.0,9.18,0
12272,55,116502.0,2,MORTGAGE,DEBTCONSOLIDATION,14489.0,10.76,1
12273,42,76258.0,13,RENT,VENTURE,3353.0,12.47,0
12274,63,76258.0,6,OWN,EDUCATION,28986.0,10.3,0
12275,35,76850.0,1,MORTGAGE,PERSONAL,23371.0,8.89,0
12276,42,113545.0,6,MORTGAGE,EDUCATION,8597.0,11.08,0
12277,57,62843.0,1,RENT,MEDICAL,16691.0,5.77,0
12278,62,97320.0,4,RENT,DEBTCONSOLIDATION,6311.0,16.31,1
12279,32,64793.0,6,MORTGAGE,DEBTCONSOLIDATION,17307.0,7.89,0
12280,62,74516.0,10,RENT,EDUCATION,12794.0,6.11,1
12281,58,52857.0,10,RENT,MEDICAL,4934.0,14.65,1
12282,38,54627.0,13,RENT,VENTURE,18406.0,16.34,1
12283,55,96822.0,2,MORTGAGE,VENTURE,12394.0,16.89,1
12284,50,119101.0,13,MORTGAGE,DEBTCONSOLIDATION,19593.0,12.41,1
12285,44,87248.0,10,OWN,DEBTCONSOLIDATION,28872.0,8.38,0
12286,62,90798.0,3,RENT,PERSONAL,10940.0,15.82,0
12287,50,79116.0,0,RENT,EDUCATION,19188.0,15.3,0
12288,34,110318.0,2,RENT,DEBTCONSOLIDATION,10325.0,8.95,0
12289,26,63557.0,8,OWN,MEDICAL,22800.0,18.15,0
12290,23,76258.0,9,OWN,EDUCATION,12629.0,6.96,0
12291,36,110163.0,4,RENT,PERSONAL,27009.0,19.26,1
12292,27,113002.0,14,MORTGAGE,VENTURE,7141.0,17.54,0
12293,34,77614.0,14,MORTGAGE,PERSONAL,23352.0,15.13,0
12294,29,47720.0,7,RENT,EDUCATION,5671.0,18.64,0
12295,35,92608.0,1,RENT,VENTURE,9292.0,15.61,0
12296,41,107095.0,2,MORTGAGE,MEDICAL,17438.0,8.17,0
12297,55,119694.0,6,RENT,VENTURE,25385.0,11.69,1
12298,22,70892.0,13,MORTGAGE,VENTURE,14231.0,6.5,0
12299,47,112242.0,9,OWN,MEDICAL,20482.0,10.96,0
12300,22,112606.0,3,MORTGAGE,DEBTCONSOLIDATION,16511.0,15.88,1
12301,55,35924.0,8,MORTGAGE,DEBTCONSOLIDATION,13109.0,10.91,0
12302,38,86322.0,13,MORTGAGE,VENTURE,10444.0,10.12,0
12303,34,61478.0,6,MORTGAGE,VENTURE,23445.0,13.83,0
12304,40,106042.0,13,MORTGAGE,PERSONAL,17605.0,17.71,0
12305,38,81418.0,10,OWN,DEBTCONSOLIDATION,15026.0,6.17,1
12306,30,97217.0,11,RENT,MEDICAL,11321.0,10.9,0
12307,45,115846.0,0,RENT,VENTURE,21648.0,7.72,0
12308,22,108762.0,3,MORTGAGE,VENTURE,7435.0,15.23,0
12309,45,46781.0,9,MORTGAGE,PERSONAL,10493.0,6.98,0
12310,53,76258.0,10,RENT,PERSONAL,8691.0,14.81,1
12311,56,71133.0,5,RENT,PERSONAL,28553.0,9.51,0
12312,51,117508.0,5,MORTGAGE,EDUCATION,4763.0,8.28,0
12313,34,111946.0,9,RENT,MEDICAL,22389.0,18.61,0
12314,21,44095.0,5,OWN,EDUCATION,5241.0,5.76,1
12315,36,55470.0,4,MORTGAGE,VENTURE,5057.0,11.63,0
12316,23,78129.0,2,OWN,PERSONAL,18934.0,5.8,1
12317,55,43531.0,1,RENT,PERSONAL,7574.0,12.27,0
12318,61,72038.0,2,RENT,PERSONAL,7411.0,12.51,0
12319,26,77674.0,8,RENT,DEBTCONSOLIDATION,3587.0,10.0,1
12320,45,117476.0,2,RENT,MEDICAL,12014.0,7.35,0
12321,33,64831.0,2,OWN,EDUCATION,7920.0,10.77,1
12322,54,92174.0,0,OWN,MEDICAL,23644.0,14.91,0
12323,28,46279.0,1,RENT,PERSONAL,29793.0,16.45,1
12324,41,73220.0,10,RENT,VENTURE,13688.0,12.93,1
12325,54,95610.0,11,RENT,DEBTCONSOLIDATION,6409.0,13.76,1
12326,24,87719.0,2,MORTGAGE,MEDICAL,7783.0,8.31,0
12327,45,88051.0,1,OWN,VENTURE,2712.0,9.52,0
12328,35,107013.0,7,MORTGAGE,PERSONAL,28751.0,7.77,1
12329,24,91652.0,5,MORTGAGE,PERSONAL,7406.0,8.99,0
12330,32,100524.0,6,OWN,PERSONAL,26374.0,8.65,1
12331,52,117936.0,0,MORTGAGE,PERSONAL,25804.0,12.77,0
12332,52,41470.0,5,RENT,DEBTCONSOLIDATION,14041.0,13.38,1
12333,48,102598.0,1,MORTGAGE,DEBTCONSOLIDATION,25227.0,18.73,1
12334,33,76798.0,12,RENT,MEDICAL,4433.0,8.24,1
12335,51,88473.0,14,MORTGAGE,PERSONAL,5301.0,14.48,0
12336,34,54880.0,5,RENT,DEBTCONSOLIDATION,18654.0,16.94,1
12337,40,79439.0,2,MORTGAGE,VENTURE,28370.0,13.34,1
12338,38,49308.0,6,RENT,DEBTCONSOLIDATION,29038.0,9.07,1
12339,49,70081.0,2,MORTGAGE,DEBTCONSOLIDATION,13586.0,9.18,0
12340,26,110242.0,8,RENT,MEDICAL,19463.0,6.05,0
12341,52,85383.0,2,MORTGAGE,DEBTCONSOLIDATION,29454.0,9.78,0
12342,49,44837.0,6,OWN,VENTURE,7322.0,15.92,0
12343,63,87151.0,11,RENT,PERSONAL,15932.0,6.17,0
12344,22,71824.0,3,MORTGAGE,EDUCATION,27179.0,8.57,0
12345,43,68073.0,7,MORTGAGE,MEDICAL,7257.0,15.39,0
12346,39,61299.0,13,RENT,VENTURE,15733.0,16.46,1
12347,51,93861.0,1,MORTGAGE,MEDICAL,26366.0,11.87,1
12348,25,65063.0,7,MORTGAGE,PERSONAL,15368.0,15.27,1
12349,39,104453.0,8,MORTGAGE,DEBTCONSOLIDATION,11777.0,10.93,1
12350,54,103472.0,12,RENT,DEBTCONSOLIDATION,13249.0,7.74,1
12351,30,49506.0,7,OWN,VENTURE,24598.0,11.07,1
12352,45,114854.0,5,MORTGAGE,PERSONAL,23390.0,13.62,0
12353,22,61026.0,9,RENT,EDUCATION,22369.0,18.77,1
12354,31,62672.0,0,OWN,EDUCATION,14881.0,6.46,0
12355,51,73417.0,6,RENT,DEBTCONSOLIDATION,11587.0,12.6,1
12356,35,87413.0,0,RENT,PERSONAL,10791.0,10.1,0
12357,29,100066.0,6,MORTGAGE,PERSONAL,10705.0,12.62,0
12358,43,94213.0,13,MORTGAGE,VENTURE,24375.0,5.84,0
12359,39,85971.0,1,OWN,EDUCATION,24611.0,9.88,0
12360,29,62281.0,7,RENT,VENTURE,11258.0,16.98,0
12361,55,63091.0,1,RENT,MEDICAL,9833.0,13.26,0
12362,41,85494.0,2,RENT,PERSONAL,21270.0,11.81,1
12363,29,53610.0,12,OWN,EDUCATION,16245.0,9.5,0
12364,48,36079.0,11,MORTGAGE,VENTURE,21037.0,9.67,1
12365,27,81751.0,2,MORTGAGE,DEBTCONSOLIDATION,17754.0,10.86,1
12366,36,90432.0,0,RENT,MEDICAL,11280.0,17.2,1
12367,36,65951.0,4,MORTGAGE,VENTURE,14577.0,19.04,1
12368,53,115863.0,4,OWN,DEBTCONSOLIDATION,23248.0,11.64,1
12369,24,113291.0,9,MORTGAGE,EDUCATION,4514.0,11.01,1
12370,24,94872.0,4,RENT,EDUCATION,5969.0,17.35,0
12371,59,42235.0,13,MORTGAGE,MEDICAL,21668.0,11.48,1
12372,60,117733.0,12,RENT,DEBTCONSOLIDATION,26124.0,13.23,1
12373,37,97712.0,8,RENT,PERSONAL,6566.0,8.73,0
12374,57,56473.0,5,RENT,EDUCATION,4196.0,15.91,0
12375,59,102567.0,5,RENT,PERSONAL,19173.0,12.95,0
12376,49,114823.0,2,RENT,PERSONAL,21859.0,16.83,1
12377,56,67230.0,4,RENT,VENTURE,13345.0,16.43,0
12378,58,119573.0,9,RENT,VENTURE,28240.0,8.51,1
12379,59,103876.0,6,MORTGAGE,EDUCATION,3309.0,15.52,0
12380,57,75644.0,2,RENT,PERSONAL,2864.0,16.7,1
12381,55,83664.0,1,MORTGAGE,VENTURE,14055.0,10.35,0
12382,27,80203.0,4,RENT,DEBTCONSOLIDATION,7389.0,7.92,1
12383,47,101677.0,2,MORTGAGE,DEBTCONSOLIDATION,21747.0,5.54,0
12384,48,60425.0,4,MORTGAGE,DEBTCONSOLIDATION,13716.0,11.81,1
12385,42,119817.0,8,RENT,DEBTCONSOLIDATION,13978.0,10.43,0
12386,34,104806.0,10,MORTGAGE,PERSONAL,26599.0,13.27,0
12387,27,77814.0,9,RENT,DEBTCONSOLIDATION,5003.0,8.13,0
12388,57,105219.0,0,MORTGAGE,PERSONAL,16174.0,17.54,0
12389,42,84646.0,3,OWN,EDUCATION,26886.0,9.11,1
12390,25,74884.0,9,RENT,EDUCATION,15772.0,8.67,1
12391,22,104322.0,14,RENT,DEBTCONSOLIDATION,19615.0,12.23,0
12392,47,56650.0,4,RENT,DEBTCONSOLIDATION,9959.0,12.48,1
12393,41,44190.0,1,RENT,DEBTCONSOLIDATION,13980.0,8.51,0
12394,58,73196.0,11,MORTGAGE,EDUCATION,21095.0,9.31,1
12395,35,74449.0,1,OWN,VENTURE,8581.0,7.88,0
12396,41,74661.0,0,RENT,EDUCATION,26089.0,15.56,1
12397,30,64709.0,13,RENT,DEBTCONSOLIDATION,18805.0,16.28,1
12398,43,115428.0,7,RENT,VENTURE,11965.0,11.97,0
12399,59,110179.0,1,RENT,VENTURE,13760.0,15.5,1
12400,25,44943.0,2,MORTGAGE,MEDICAL,16922.0,15.8,1
12401,21,78240.0,14,RENT,PERSONAL,2946.0,7.44,0
12402,33,80760.0,11,OWN,DEBTCONSOLIDATION,27762.0,19.03,1
12403,41,56042.0,1,RENT,PERSONAL,20218.0,16.99,0
12404,46,78894.0,3,RENT,MEDICAL,3564.0,8.36,0
12405,41,41869.0,13,MORTGAGE,PERSONAL,9332.0,8.11,0
12406,38,96078.0,0,OWN,DEBTCONSOLIDATION,6944.0,7.26,1
12407,57,91759.0,2,RENT,MEDICAL,18057.0,7.44,0
12408,52,79306.0,4,OWN,PERSONAL,15877.0,15.97,1
12409,56,90371.0,9,OWN,EDUCATION,12139.0,12.08,0
12410,37,55918.0,0,RENT,VENTURE,3308.0,16.46,0
12411,55,63379.0,3,OWN,MEDICAL,21370.0,15.95,1
12412,31,118232.0,5,MORTGAGE,EDUCATION,18770.0,13.96,0
12413,41,37962.0,14,RENT,DEBTCONSOLIDATION,24515.0,15.11,1
12414,46,48851.0,3,OWN,VENTURE,27737.0,5.76,1
12415,24,80747.0,6,RENT,MEDICAL,5258.0,9.86,1
12416,54,87349.0,13,RENT,VENTURE,24505.0,14.43,1
12417,38,105832.0,6,OWN,MEDICAL,6811.0,5.63,0
12418,60,91356.0,5,MORTGAGE,MEDICAL,24958.0,5.96,1
12419,55,49745.0,8,MORTGAGE,PERSONAL,8697.0,17.43,0
12420,61,40730.0,1,RENT,VENTURE,22317.0,15.08,1
12421,49,48921.0,12,RENT,VENTURE,17775.0,9.22,1
12422,49,106138.0,9,OWN,EDUCATION,13039.0,15.13,1
12423,58,118111.0,7,RENT,DEBTCONSOLIDATION,3439.0,16.59,0
12424,62,54023.0,0,MORTGAGE,EDUCATION,24553.0,9.8,1
12425,41,80349.0,10,MORTGAGE,PERSONAL,13634.0,6.0,0
12426,62,116533.0,9,MORTGAGE,MEDICAL,22864.0,18.56,1
12427,33,118286.0,13,RENT,PERSONAL,2055.0,10.33,0
12428,61,76979.0,13,RENT,PERSONAL,21708.0,6.99,1
12429,37,57837.0,10,MORTGAGE,EDUCATION,25161.0,12.39,1
12430,29,49997.0,3,MORTGAGE,MEDICAL,2105.0,16.26,0
12431,61,80039.0,5,MORTGAGE,DEBTCONSOLIDATION,5201.0,8.6,0
12432,21,55923.0,10,RENT,PERSONAL,17184.0,9.27,1
12433,22,43876.0,5,OWN,DEBTCONSOLIDATION,2669.0,8.9,1
12434,49,76258.0,4,OWN,MEDICAL,14663.0,19.38,1
12435,53,37887.0,13,RENT,MEDICAL,27318.0,8.26,0
12436,30,98723.0,0,OWN,EDUCATION,2966.0,13.56,0
12437,60,77422.0,2,MORTGAGE,VENTURE,18691.0,18.45,1
12438,41,86413.0,6,RENT,EDUCATION,20522.0,7.56,0
12439,48,37841.0,7,RENT,DEBTCONSOLIDATION,13656.0,19.09,0
12440,31,63756.0,1,MORTGAGE,EDUCATION,17893.0,18.76,0
12441,54,106576.0,2,OWN,MEDICAL,15089.0,17.88,0
12442,28,45304.0,3,MORTGAGE,PERSONAL,18493.0,8.5,0
12443,42,65341.0,13,RENT,VENTURE,5632.0,14.38,1
12444,28,39758.0,10,RENT,MEDICAL,25112.0,16.15,1
12445,35,52010.0,4,MORTGAGE,PERSONAL,7684.0,19.3,0
12446,37,95758.0,2,MORTGAGE,DEBTCONSOLIDATION,15266.0,8.03,0
12447,43,66658.0,4,RENT,DEBTCONSOLIDATION,24883.0,16.22,1
12448,44,84002.0,7,MORTGAGE,DEBTCONSOLIDATION,20299.0,10.24,0
12449,39,36375.0,7,RENT,EDUCATION,18940.0,7.96,1
12450,25,57092.0,13,RENT,DEBTCONSOLIDATION,26003.0,11.4,1
12451,52,35490.0,1,RENT,DEBTCONSOLIDATION,2104.0,16.61,0
12452,64,38729.0,5,RENT,EDUCATION,4047.0,12.01,0
12453,21,40974.0,0,MORTGAGE,PERSONAL,18529.0,13.03,0
12454,43,118860.0,8,MORTGAGE,MEDICAL,29339.0,19.43,0
12455,57,56398.0,0,MORTGAGE,VENTURE,19257.0,11.09,0
12456,28,69650.0,1,MORTGAGE,DEBTCONSOLIDATION,18682.0,14.12,0
12457,33,56292.0,7,RENT,DEBTCONSOLIDATION,21622.0,10.61,0
12458,28,76258.0,0,MORTGAGE,DEBTCONSOLIDATION,10837.0,11.0,0
12459,43,97766.0,10,MORTGAGE,EDUCATION,17407.0,15.24,0
12460,63,52065.0,5,MORTGAGE,EDUCATION,8382.0,18.63,1
12461,21,56638.0,10,MORTGAGE,EDUCATION,29654.0,13.09,0
12462,44,36073.0,10,MORTGAGE,VENTURE,20895.0,16.26,1
12463,55,81511.0,13,RENT,MEDICAL,24980.0,6.75,1
12464,44,119307.0,11,MORTGAGE,DEBTCONSOLIDATION,2783.0,8.46,1
12465,37,64320.0,9,MORTGAGE,PERSONAL,23376.0,12.53,0
12466,25,104876.0,12,MORTGAGE,DEBTCONSOLIDATION,2370.0,5.78,0
12467,40,69924.0,0,RENT,DEBTCONSOLIDATION,17908.0,9.04,1
12468,41,116720.0,1,OWN,DEBTCONSOLIDATION,2486.0,12.74,0
12469,60,75734.0,2,MORTGAGE,DEBTCONSOLIDATION,25762.0,5.71,1
12470,51,103116.0,8,RENT,MEDICAL,28613.0,9.2,1
12471,56,75025.0,4,MORTGAGE,PERSONAL,16500.0,12.7,1
12472,31,37159.0,9,RENT,EDUCATION,5196.0,13.52,0
12473,35,83940.0,9,RENT,PERSONAL,11552.0,18.46,0
12474,39,114436.0,11,RENT,DEBTCONSOLIDATION,22671.0,14.53,0
12475,27,111976.0,1,OWN,PERSONAL,4261.0,11.31,0
12476,48,76258.0,9,RENT,DEBTCONSOLIDATION,12813.0,18.52,1
12477,63,96075.0,4,OWN,PERSONAL,11148.0,16.49,1
12478,25,82204.0,4,RENT,VENTURE,10572.0,8.3,0
12479,25,47021.0,0,RENT,PERSONAL,17008.0,7.33,0
12480,50,41772.0,2,RENT,EDUCATION,15085.0,14.96,1
12481,52,102163.0,4,RENT,EDUCATION,18622.0,13.34,0
12482,28,108755.0,8,OWN,PERSONAL,8843.0,16.56,1
12483,30,58464.0,9,MORTGAGE,PERSONAL,3105.0,15.84,0
12484,58,86137.0,0,RENT,MEDICAL,19770.0,14.25,0
12485,52,76258.0,7,RENT,PERSONAL,29128.0,19.31,0
12486,48,96497.0,0,MORTGAGE,EDUCATION,12441.0,12.97,0
12487,37,109024.0,8,RENT,VENTURE,11719.0,7.08,0
12488,51,86448.0,5,MORTGAGE,EDUCATION,20051.0,17.1,0
12489,28,119517.0,0,MORTGAGE,MEDICAL,4691.0,9.03,0
12490,60,35901.0,7,RENT,PERSONAL,26140.0,16.38,1
12491,45,118597.0,4,RENT,VENTURE,13864.0,18.9,1
12492,29,37881.0,6,OWN,EDUCATION,3996.0,15.26,0
12493,22,64863.0,6,RENT,VENTURE,3425.0,13.84,0
12494,35,40622.0,14,RENT,DEBTCONSOLIDATION,29388.0,11.95,1
12495,23,36378.0,6,RENT,EDUCATION,18378.0,10.6,1
12496,56,118168.0,5,MORTGAGE,DEBTCONSOLIDATION,26407.0,10.44,1
12497,24,106186.0,10,OWN,VENTURE,8849.0,14.41,1
12498,34,80201.0,7,RENT,PERSONAL,5247.0,16.02,0
12499,61,94251.0,8,MORTGAGE,PERSONAL,20976.0,15.0,1
12500,61,107572.0,11,RENT,PERSONAL,3490.0,8.28,0
12501,45,74255.0,14,OWN,DEBTCONSOLIDATION,19608.0,12.42,0
12502,30,98212.0,1,RENT,PERSONAL,20971.0,16.58,0
12503,41,85210.0,0,OWN,MEDICAL,26098.0,12.16,0
12504,56,57499.0,14,MORTGAGE,EDUCATION,21448.0,13.01,0
12505,32,86628.0,1,RENT,EDUCATION,16310.0,16.3,0
12506,47,96360.0,5,RENT,VENTURE,26188.0,14.76,0
12507,60,39603.0,1,RENT,DEBTCONSOLIDATION,19216.0,11.23,1
12508,22,47632.0,9,RENT,EDUCATION,17401.0,18.04,1
12509,33,65607.0,5,RENT,DEBTCONSOLIDATION,14884.0,7.78,0
12510,52,100756.0,1,MORTGAGE,VENTURE,20824.0,19.44,1
12511,51,81994.0,0,MORTGAGE,PERSONAL,6795.0,7.16,0
12512,36,98382.0,6,RENT,VENTURE,3646.0,5.71,0
12513,52,105354.0,2,OWN,MEDICAL,18142.0,17.96,1
12514,52,91344.0,13,MORTGAGE,PERSONAL,16306.0,8.93,0
12515,54,88775.0,11,OWN,PERSONAL,18824.0,15.72,0
12516,31,42349.0,13,RENT,PERSONAL,7956.0,16.85,1
12517,30,106154.0,12,RENT,VENTURE,15928.0,17.53,1
12518,35,62464.0,3,OWN,MEDICAL,11721.0,19.38,0
